ID,Address,Short PC,PC,Price_£,Offer,Period,Status,House Type,Bed,Bath,Recpt,Heating,Windows,Window Type,Garage Description,Garage Size,Garage Type,Driveway,Parking,Garden,Basement,Roofspace,Conservatory,EPC Rating,Rates,Acres,sq ft,Listing Date,Time at this price,Description,URL,Date stamp
360077,"3 Norwood Court, Belfast",BT4,BT4 2ES,325000,Offers over,,For sale,Detached house,4,,3,gas,,unknown,driveway parking leading to garage,single,detached,,,Y,Y,,,C73/C77,"£2,102.79 pa",,,,606,4 Bed Detached house For Sale,http://www.propertypal.com/3-norwood-court-belfast/360077,20160507
359450,"29 Pomona Avenue, Belfast",BT4,BT4 3AL,75000,Offers around,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,,,Y,,E52/D64,£580.08 pa,,,,194,2 Bed Terrace house For Sale,http://www.propertypal.com/29-pomona-avenue-belfast/359450,20160507
355734,"13 Glendarragh Mews, Belfast",BT4,BT4 2WE,220000,Price,,For sale,Detached house,3,,1,oil,,unknown,detached garage,single,detached,Y,Y,Y,,,,D58/D66,"£1,377.69 pa",,,,454,3 Bed Detached house For Sale,http://www.propertypal.com/13-glendarragh-mews-belfast/355734,20160507
359044,"24 Edgcumbe Drive, Belfast",BT4,BT4 2EN,330000,Offers around,,For sale,Detached house,4,2,2,,,unknown,detached,single,detached,,Y,Y,,,,D66/C69,"£1,812.75 pa",,,,235,4 Bed Detached house For Sale,http://www.propertypal.com/24-edgcumbe-drive-belfast/359044,20160507
358941,"34 Strandburn Street, Sydenham, Belfast",BT4,BT4 1LX,89950,Asking price,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,Y,,Y,,E41/C71,£598.21 pa,,,,311,3 Bed Terrace house For Sale,http://www.propertypal.com/34-strandburn-street-sydenham-belfast/358941,20160507
358904,"Apartment 4 Belmont Court, Belfast",BT4,BT4 2DJ,99950,Offers around,,For sale,Apartment,2,,1,,,unknown,,,,,Y,Y,,,,E50/D60,,,,,536,2 Bed Apartment For Sale,http://www.propertypal.com/apartment-4-belmont-court-belfast/358904,20160507
358803,"99 Belmont Road, Belfast",BT4,BT4 2AD,110000,Price,,For sale,Terrace house,2,,1,oil,,unknown,,,,,,Y,,,,D58/C77,£598.21 pa,,,,345,2 Bed Terrace house For Sale,http://www.propertypal.com/99-belmont-road-belfast/358803,20160507
358515,"70 Oakdene Parade, Belfast",BT4,BT4 1LB,79950,Offers around,,For sale,Terrace house,2,1,1,gas,double glazed windows,double,,,,,,Y,,,,E43/C73,£580.08 pa,,,,393,2 Bed Terrace house For Sale,http://www.propertypal.com/70-oakdene-parade-belfast/358515,20160507
357992,"145 Parkgate Avenue, Belfast",BT4,BT4 1JD,109950,Offers around,,For sale,Terrace house,2,1,2,gas,,unknown,,,,,Y,Y,,,,C77/C77,£652.59 pa,,,,233,2 Bed Terrace house For Sale,http://www.propertypal.com/145-parkgate-avenue-belfast/357992,20160507
357969,"8 Edgcumbe Drive, Belmont, Belfast",BT4,BT4 2EN,294950,Offers over,,For sale,Detached house,4,,,,,unknown,"converted basement with large games room, utility area and integral garage",single,integral,Y,Y,Y,Y,,,,"£1,812.75 pa",,,,377,4 Bed Detached house For Sale,http://www.propertypal.com/8-edgcumbe-drive-belmont-belfast/357969,20160507
357750,"4 Strathearn Park, Belfast",BT4,BT4 2GN,264950,Offers around,,For sale,Bungalow,3,1,3,,gas fired central heating and double glazed windows,double,integrated,single,integral,,Y,Y,,Y,Y,D66/C70,"£1,595.22 pa",,,,283,3 Bed Bungalow For Sale,http://www.propertypal.com/4-strathearn-park-belfast/357750,20160507
357673,"23 Dundela Crescent, Belfast",BT4,BT4 3BN,84950,Offers around,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,,,,,,£725.10 pa,,,,501,2 Bed Terrace house For Sale,http://www.propertypal.com/23-dundela-crescent-belfast/357673,20160507
357606,"23 Dundela Crescent, Belmont, Belfast",BT4,BT4 3BN,84950,Asking price,,For sale,Terrace house,2,1,1,,gas fired central heating and double glazed windows,double,,,,,,,,,,C70/C71,£725.10 pa,,,,530,2 Bed Terrace house For Sale,http://www.propertypal.com/23-dundela-crescent-belmont-belfast/357606,20160507
357506,"15 Clonallon Square, Belmont, Belfast",BT4,BT4 2JG,215000,Price,,For sale,Semi-detached house,4,,1,gas,,unknown,,,,,Y,,,Y,,C72,"£1,305.18 pa",,,,509,4 Bed Semi-detached house For Sale,http://www.propertypal.com/15-clonallon-square-belmont-belfast/357506,20160507
357458,"519 Upper Newtownards Road, Belfast",BT4,BT4 3LN,269950,Offers around,,For sale,Detached house,4,,3,oil,,unknown,tarmac driveway off thornhill park with driveway parking to detached garage,single,detached,,,Y,,Y,Y,E52/D61,"£1,522.71 pa",,,,361,4 Bed Detached house For Sale,http://www.propertypal.com/519-upper-newtownards-road-belfast/357458,20160507
357453,"10 Witham Street, Belfast",BT4,BT4 1HP,64950,Offers over,,For sale,Terrace house,2,1,,,oil fired central heating and double glazed windows,double,,,,,,,,,,E46/D68,£453.19 pa,,,,291,2 Bed Terrace house For Sale,http://www.propertypal.com/10-witham-street-belfast/357453,20160507
357082,"23 Dundela Flats, 47 Dundela Avenue, Belfast",BT4,BT4 3BT,99950,Offers over,,For sale,Apartment,3,1,1,gas,,unknown,,,,,Y,Y,,,,C75/C76,,,,,256,3 Bed Apartment For Sale,http://www.propertypal.com/23-dundela-flats-47-dundela-avenue-belfast/357082,20160507
356962,"23A Dundela Crescent, Belmont Road, Belfast",BT4,BT4 3BN,85000,Asking price,,For sale,End-terrace house,2,1,1,gas,,unknown,,,,,,,,,,C73/C73,£652.59 pa,,,,475,2 Bed End-terrace house For Sale,http://www.propertypal.com/23a-dundela-crescent-belmont-road-belfast/356962,20160507
356802,"90 Hawthornden Way, Belfast",BT4,BT4 3LA,425000,Price,,For sale,Detached house,4,,2,oil,,unknown,"driveway to ample car parking, turning area and attached matching garage",single,attached,Y,Y,Y,,Y,,F25/D66,"£2,537.85 pa",,,,306,4 Bed Detached house For Sale,http://www.propertypal.com/90-hawthornden-way-belfast/356802,20160507
356783,"8 Colvil Street, Park Avenue, Belfast",BT4,BT4 1PS,89950,Offers around,,For sale,Terrace house,2,1,1,,,unknown,,,,,,,,,,E47/D60,£634.46 pa,,,,211,2 Bed Terrace house For Sale,http://www.propertypal.com/8-colvil-street-park-avenue-belfast/356783,20160507
356738,"18 Fernvale Street, Sydenham, Belfast",BT4,BT4 1NE,99950,Price,,For sale,Semi-detached house,2,,1,,,unknown,,,,Y,Y,Y,,Y,,E50,£561.95 pa,,,,408,2 Bed Semi-detached house For Sale,http://www.propertypal.com/18-fernvale-street-sydenham-belfast/356738,20160507
356700,"14 Sandbrook Grove, Belfast",BT4,BT4 1NJ,79950,Offers around,,For sale,Terrace house,2,,1,,,unknown,,,,,,Y,,Y,,E39/C70,£561.95 pa,,,,422,2 Bed Terrace house For Sale,http://www.propertypal.com/14-sandbrook-grove-belfast/356700,20160507
356695,"16 Sandbrook Gardens, Belfast",BT4,BT4 1NH,109950,Offers over,,For sale,End-terrace house,3,1,1,,,unknown,,,,,,Y,,Y,,C69/C73,£652.59 pa,,,,433,3 Bed End-terrace house For Sale,http://www.propertypal.com/16-sandbrook-gardens-belfast/356695,20160507
356469,"10 Hawthornden Gardens, Belfast",BT4,BT4 2HF,259950,Offers around,,For sale,Detached house,3,1,2,,oil fired central heating and pvc double glazed windows,double,,,,Y,Y,Y,,,,E52/D58,"£1,631.48 pa",,,,382,3 Bed Detached house For Sale,http://www.propertypal.com/10-hawthornden-gardens-belfast/356469,20160507
355756,"15 Devon Parade, Belfast",BT4,BT4 1LT,100000,Guide price,,For sale,Semi-detached house,3,,,,,unknown,,,,,,Y,,Y,,E46/D55,"£1,015.14 pa",,,,594,3 Bed Semi-detached house For Sale,http://www.propertypal.com/15-devon-parade-belfast/355756,20160507
355494,"76 Station Road, Belfast",BT4,BT4 1RF,144950,Offers around,,For sale,Semi-detached house,4,,2,gas,,unknown,garage,single,detached,Y,Y,Y,,Y,,E43/E45,"£1,123.91 pa",,,,393,4 Bed Semi-detached house For Sale,http://www.propertypal.com/76-station-road-belfast/355494,20160507
355252,"36 Massey Avenue, Belfast",BT4,BT4 2JT,550000,Offers around,,For sale,Detached house,4,,,gas,,unknown,integral garage,single,integral,Y,Y,Y,,Y,,C71/C74,"£2,900.40 pa",,,,493,4 Bed Detached house For Sale,http://www.propertypal.com/36-massey-avenue-belfast/355252,20160507
355119,"9 Dundela Avenue, Belfast",BT4,BT4 3BQ,205000,Price,,For sale,Semi-detached house,4,,3,gas,,unknown,driveway to ample car parking and attached garage,single,attached,Y,Y,Y,,Y,Y,E54/D57,"£1,341.44 pa",,,,409,4 Bed Semi-detached house For Sale,http://www.propertypal.com/9-dundela-avenue-belfast/355119,20160507
354841,"8 Garnerville Gardens, Belfast",BT4,BT4 2PA,139950,Price,,For sale,Semi-detached house,3,,2,oil,,unknown,detached garage,single,detached,Y,Y,Y,,,,,£833.87 pa,,,,481,3 Bed Semi-detached house For Sale,http://www.propertypal.com/8-garnerville-gardens-belfast/354841,20160507
354714,"15 Strandburn Park, Belfast",BT4,BT4 1ND,85000,Asking price,,For sale,Terrace house,3,1,1,gas,,unknown,,,,,,Y,,,,,£543.82 pa,,,,341,3 Bed Terrace house For Sale,http://www.propertypal.com/15-strandburn-park-belfast/354714,20160507
354709,"18 Clonaver Park, Holywood Road, Belfast",BT4,BT4 2EZ,189950,Offers around,,For sale,Semi-detached house,3,,2,gas,,unknown,,,,,Y,Y,,,,E51/C73,"£1,123.91 pa",,,,693,3 Bed Semi-detached house For Sale,http://www.propertypal.com/18-clonaver-park-holywood-road-belfast/354709,20160507
354579,"7 Castlehill Road, Belfast",BT4,BT4 3GL,440000,Offers over,,For sale,Semi-detached house,6,,3,gas,,unknown,detached,single,detached,Y,Y,Y,,Y,,D62/D64,"£2,900.40 pa",,,,397,6 Bed Semi-detached house For Sale,http://www.propertypal.com/7-castlehill-road-belfast/354579,20160507
354563,"7 Ormiston Crescent, Belfast",BT4,BT4 3JP,159950,Offers over,,For sale,Town House,3,1,2,,ofch &amp; pvc dg windows,unknown,,,,,,Y,,Y,,E46/D68,"£1,015.14 pa",,,,339,3 Bed Town House For Sale,http://www.propertypal.com/7-ormiston-crescent-belfast/354563,20160507
354276,"143 Circular Road, Belfast",BT4,BT4 2GF,259950,Asking price,,For sale,Bungalow,3,1,1,gas,gas fired central heating &amp; double glazed windows,double,attached garage with double doors to the rear,double,attached,Y,Y,Y,,Y,,D63/C73,"£1,921.52 pa",,,,395,3 Bed Bungalow For Sale,http://www.propertypal.com/143-circular-road-belfast/354276,20160507
353379,"12 Wellwood Close, Belfast",BT4,BT4 1NQ,99950,Offers around,,For sale,Terrace house,3,1,1,gas,,unknown,,,,,Y,Y,,Y,,C71/C74,£725.10 pa,,,,329,3 Bed Terrace house For Sale,http://www.propertypal.com/12-wellwood-close-belfast/353379,20160507
352756,"13 Sandbrook Park, Belfast",BT4,BT4 1NL,84950,Offers around,,For sale,Terrace house,2,,1,oil,,unknown,,,,,,,,,,D58/C69,£598.21 pa,,,,250,2 Bed Terrace house For Sale,http://www.propertypal.com/13-sandbrook-park-belfast/352756,20160507
352305,"29 Ribble Street, Newtownards Road, Belfast",BT4,BT4 1HW,104950,Offers around,,For sale,Semi-detached house,3,,,gas,,unknown,,,,Y,Y,Y,,,,,£652.59 pa,,,,83,3 Bed Semi-detached house For Sale,http://www.propertypal.com/29-ribble-street-newtownards-road-belfast/352305,20160507
350927,"24 Wandsworth Gardens, Belfast",BT4,BT4 3NL,165000,Offers around,,For sale,Semi-detached house,3,,2,gas,,unknown,,,,,,Y,,,,D58/D61,£797.61 pa,,,,437,3 Bed Semi-detached house For Sale,http://www.propertypal.com/24-wandsworth-gardens-belfast/350927,20160507
350489,"12 Carolhill Park, Belfast",BT4,BT4 2FF,-164950,Asking price,,For sale,Semi-detached house,3,,1,,gas fired central heating and pvc double glazed windows,double,,,,,Y,Y,,Y,,E50/D67,£942.63 pa,,,,501,3 Bed Semi-detached house For Sale,http://www.propertypal.com/12-carolhill-park-belfast/350489,20160507
264637,"6 Glenmachan Park, Belfast",BT4,BT4 2PJ,298000,Offers around,,For sale,Detached house,4,1,3,gas,,unknown,integral,single,integral,,Y,Y,Y,,,E44/D56,"£2,030.28 pa",,,,382,4 Bed Detached house For Sale,http://www.propertypal.com/6-glenmachan-park-belfast/264637,20160507
348832,"61 Garnerville Road, Down, Belfast",BT4,BT4 2QQ,180000,Asking price,,For sale,Semi-detached house,4,,1,gas,upvc double glazed windows with lockable system,double,,,,Y,Y,Y,,,,,,,,,348,4 Bed Semi-detached house For Sale,http://www.propertypal.com/61-garnerville-road-down-belfast/348832,20160507
281995,"Apt 6 Palmerston Court, 85 Palmerston Road, Belfast",BT4,BT4 1QD,94950,Asking price,,For sale,Apartment,2,,1,gas,,unknown,communal garage and parking,single,detached,,Y,,,,,D68/C72,,,,,201,2 Bed Apartment For Sale,http://www.propertypal.com/apt-6-palmerston-court-85-palmerston-road-belfast/281995,20160507
347139,"Flat 26, 47 Dundela Avenue, Belfast",BT4,BT4 3BT,74950,Offers around,,For sale,Apartment,2,,1,gas,,unknown,,,,,Y,Y,,,,C69/C71,,,,,203,2 Bed Apartment For Sale,http://www.propertypal.com/flat-26-47-dundela-avenue-belfast/347139,20160507
347124,"108 Belmont Road, Belfast",BT4,BT4 2AQ,199950,Offers around,,For sale,Semi-detached house,3,1,2,,oil fired central heating and double glazed windows,double,,,,Y,Y,Y,,,,E47/D63,"£1,196.42 pa",,,,332,3 Bed Semi-detached house For Sale,http://www.propertypal.com/108-belmont-road-belfast/347124,20160507
345362,"26 Convention Court, Newtownards Road, Belfast",BT4,BT4 1AY,82500,Price,,For sale,Terrace house,3,1,1,,,unknown,,,,,,Y,,,,,£453.19 pa,,,,226,3 Bed Terrace house For Sale,http://www.propertypal.com/26-convention-court-newtownards-road-belfast/345362,20160507
342680,"90 Strandburn Drive, Sydenham, Belfast",BT4,BT4 1NB,85000,Price,,For sale,Terrace house,3,,1,gas,,unknown,spar,single,detached,,,Y,,,,D62/C70,£598.21 pa,,,,236,3 Bed Terrace house For Sale,http://www.propertypal.com/90-strandburn-drive-sydenham-belfast/342680,20160507
342287,"64 Earlswood Road, Belfast",BT4,BT4 3DZ,235000,Offers around,,For sale,Semi-detached house,4,,2,oil,,unknown,driveway to attached double garage,double,attached,Y,Y,Y,,,Y,G19/E40,"£1,450.20 pa",,,,322,4 Bed Semi-detached house For Sale,http://www.propertypal.com/64-earlswood-road-belfast/342287,20160507
341539,"The Albany, The Walled Garden, Circular Road, Belfast",,,369950,,,For sale,Detached house,4,,2,gas,"shaker style white oak internal doors with oak trim, oak detailed stairs and painted skirtings. double glazed, painted, high specification hardwood windows and external doors.",double,garage with painted walls and floor paint and electric garage door.,single,detached,Y,Y,Y,,,,,,,,,,4 Bed Detached house For Sale,http://www.propertypal.com/the-albany-the-walled-garden-circular-road-belfast/341539,20160507
340108,"27 Ferguson Drive, Belfast",BT4,BT4 2AZ,139950,Asking price,,For sale,End-terrace house,4,,2,,,unknown,,,,,,,,,,E42/E48,£942.63 pa,,,,387,4 Bed End-terrace house For Sale,http://www.propertypal.com/27-ferguson-drive-belfast/340108,20160507
339934,"53 Connsbrook Avenue, Belfast",BT4,BT4 1JW,104950,Asking price,,For sale,Town House,3,1,1,,,unknown,,,,,,,,,,D58/D59,£688.84 pa,,,,258,3 Bed Town House For Sale,http://www.propertypal.com/53-connsbrook-avenue-belfast/339934,20160507
339832,"31 Nevis Avenue, Belfast",BT4,BT4 3AD,89950,Price,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,Y,,Y,,D57/D64,£580.08 pa,,,,307,2 Bed Terrace house For Sale,http://www.propertypal.com/31-nevis-avenue-belfast/339832,20160507
339595,"326 Holywood Road, Belfast",BT4,BT4 1SG,150000,Asking price,,For sale,Semi-detached house,3,1,1,gas,,unknown,,,,,Y,Y,,,,D67/C75,"£1,015.14 pa",,,,352,3 Bed Semi-detached house For Sale,http://www.propertypal.com/326-holywood-road-belfast/339595,20160507
339554,"15 Finchley Vale, Belfast",BT4,BT4 2EU,375000,Offers around,,For sale,Detached house,4,,4,gas,magnificent first floor drawing room with dual aspect windows and feature sandstone fireplace,unknown,integral garage with electric roller door and gas fired boiler,single,integral,Y,Y,Y,Y,,,D65/C69,"£2,392.83 pa",,,,203,4 Bed Detached house For Sale,http://www.propertypal.com/15-finchley-vale-belfast/339554,20160507
338145,"Apt 4, 53 Victoria Road, Sydenham, East Belfast, Belfast",BT4,BT4 1QU,67500,Offers around,,For sale,Apartment,1,,,,,unknown,,,,,,,,,,B86/B87,,,,,182,1 Bed Apartment For Sale,http://www.propertypal.com/apt-4-53-victoria-road-sydenham-east-belfast-belfast/338145,20160507
336929,"65 Schomberg Avenue, Belmont Road, Belfast",BT4,BT4 2JR,325000,Price,,For sale,Detached house,4,,3,oil,,unknown,double garage with twin up and over doors,double,detached,Y,Y,Y,,,,E47/C70,"£2,066.54 pa",,,,344,4 Bed Detached house For Sale,http://www.propertypal.com/65-schomberg-avenue-belmont-road-belfast/336929,20160507
331531,"38 Connsbrook Park, Sydenham, Belfast",BT4,BT4 1NF,114950,Price,,For sale,Semi-detached house,3,,2,oil,,unknown,,,,,,Y,,,,E46,£833.87 pa,,,,146,3 Bed Semi-detached house For Sale,http://www.propertypal.com/38-connsbrook-park-sydenham-belfast/331531,20160507
334934,"38 Glendhu Grove, Belfast",BT4,BT4 2QT,99950,Offers around,,For sale,Town House,3,,1,oil,,unknown,,,,,Y,Y,,Y,,E51/C72,£561.95 pa,,,,515,3 Bed Town House For Sale,http://www.propertypal.com/38-glendhu-grove-belfast/334934,20160507
331592,"13 Victoria Corner, Belfast",BT4,BT4 1RQ,89950,Offers around,,For sale,Apartment,2,,1,gas,,unknown,,,,,Y,Y,,,,B82/B85,£561.95 pa,,,,254,2 Bed Apartment For Sale,http://www.propertypal.com/13-victoria-corner-belfast/331592,20160507
80522,"9B Devon Drive, Belfast",BT4,BT4 1LF,119950,Offers around,,For sale,Terrace house,3,,1,gas,,unknown,,,,,,,,,,C73/C78,,,,,141,3 Bed Terrace house For Sale,http://www.propertypal.com/9b-devon-drive-belfast/80522,20160507
18697,"38 Connsbrook Park, Sydenham, Belfast",BT4,BT4 1NF,114950,Offers around,,For sale,Semi-detached house,3,1,2,,,unknown,,,,,,Y,,,,E46/D59,,,,,127,3 Bed Semi-detached house For Sale,http://www.propertypal.com/38-connsbrook-park-sydenham-belfast/18697,20160507
318616,"8 Ormiston Square, Belmont Road, Belfast",BT4,BT4 2RU,279950,Offers around,,For sale,Semi-detached house,4,,,gas,,unknown,driveway with space for two cars - leading to detached garage,single,detached,Y,Y,Y,,,,,"£1,776.50 pa",,,,174,4 Bed Semi-detached house For Sale,http://www.propertypal.com/8-ormiston-square-belmont-road-belfast/318616,20160507
328051,"10 Earlswood Road, Ballyhackamore, Belfast",BT4,BT4 3DY,219950,Price,,For sale,Semi-detached house,3,,2,gas,,unknown,,,,Y,Y,Y,,,,D59/D60,"£1,377.69 pa",,,,265,3 Bed Semi-detached house For Sale,http://www.propertypal.com/10-earlswood-road-ballyhackamore-belfast/328051,20160507
327559,"2 Lomond Avenue, Holywood Road, Belfast",BT4,BT4 3AJ,99950,Offers around,,For sale,End-terrace house,4,,1,oil,full upvc double glazed windows,double,,,,,,,,,,G13/F31,£725.10 pa,,,,215,4 Bed End-terrace house For Sale,http://www.propertypal.com/2-lomond-avenue-holywood-road-belfast/327559,20160507
326222,"10 Earlswood Road, Belfast",BT4,BT4 3DY,219950,Offers over,,For sale,Semi-detached house,3,,2,none,,unknown,,,,Y,Y,Y,,Y,,D59/D60,"£1,377.69 pa",,,,151,3 Bed Semi-detached house For Sale,http://www.propertypal.com/10-earlswood-road-belfast/326222,20160507
326781,"89 Lisavon Street, Off Connsbrook Avenue, Belfast",BT4,BT4 1LG,75000,Offers over,,For sale,Terrace house,2,1,1,oil,,unknown,,,,,,Y,,Y,,D55/D65,£522.07 pa,,,,244,2 Bed Terrace house For Sale,http://www.propertypal.com/89-lisavon-street-off-connsbrook-avenue-belfast/326781,20160507
325542,"16 Victoria Road, Sydenham, Belfast",BT4,BT4 1QU,85000,Offers around,,For sale,Terrace house,3,,1,oil,,unknown,,,,,Y,Y,,Y,,E45/C72,£580.08 pa,,,,468,3 Bed Terrace house For Sale,http://www.propertypal.com/16-victoria-road-sydenham-belfast/325542,20160507
323913,"18 Inver Court, Belfast",BT4,BT4 1RS,110000,Offers around,,For sale,Apartment,2,1,1,gas,,unknown,,,,,Y,,,,,C74/C76,,,,,285,2 Bed Apartment For Sale,http://www.propertypal.com/18-inver-court-belfast/323913,20160507
323893,"2 Lewis Drive, Belfast",BT4,BT4 1EN,129950,Asking price,,For sale,Semi-detached house,3,3,2,gas,,unknown,,,,Y,Y,Y,,,,D66/C72,£797.61 pa,,,,240,3 Bed Semi-detached house For Sale,http://www.propertypal.com/2-lewis-drive-belfast/323893,20160507
320714,"18 Oakdene Drive, Belfast",BT4,BT4 1LD,84950,Offers around,,For sale,End-terrace house,2,1,1,gas,,unknown,,,,,,Y,,Y,,F37/D57,£580.08 pa,,,,375,2 Bed End-terrace house For Sale,http://www.propertypal.com/18-oakdene-drive-belfast/320714,20160507
318020,"1E Garranard Park, Belfast",BT4,BT4 2GL,550000,Asking price,,For sale,Detached house,4,,3,gas,,unknown,integral double garage with remote roller shutter door,double,integral,,,Y,,Y,Y,C72/C73,"£2,574.11 pa",,,,332,4 Bed Detached house For Sale,http://www.propertypal.com/1e-garranard-park-belfast/318020,20160507
